  6.6966332e+005	  2.5905036e+005	  6.9300800e+002	  1.0000000e+000	  5.0651700e+002	  6.6160000e+000	  6.4300000e+000	  6.5600000e+000	  3.2494000e+001	  1.7281000e+001	  1.5213000e+001	  1.4000000e+002	
  6.6966355e+005	  2.5904515e+005	  6.9144800e+002	  2.0000000e+000	  8.0644000e+002	  6.8520000e+000	  7.5500000e+000	  5.9500000e+000	  2.9567000e+001	  1.5460000e+001	  1.4107000e+001	  1.0200000e+002	
  6.6966279e+005	  2.5903956e+005	  6.8979900e+002	  2.0000000e+000	  7.5300700e+002	  6.6410000e+000	  6.3900000e+000	  6.3100000e+000	  3.0031000e+001	  1.4678000e+001	  1.5353000e+001	  4.9000000e+001	
  6.6966913e+005	  2.5903512e+005	  6.9019700e+002	  1.0000000e+000	  6.6027400e+002	  6.7790000e+000	  6.3500000e+000	  6.5800000e+000	  3.0154000e+001	  1.6766000e+001	  1.3388000e+001	  1.8700000e+002	
  6.6966853e+005	  2.5905159e+005	  6.9388400e+002	  1.0000000e+000	  6.5627800e+002	  6.4250000e+000	  7.2200000e+000	  6.3700000e+000	  3.3223000e+001	  1.1719000e+001	  2.1505000e+001	  2.7000000e+001	
  6.6966930e+005	  2.5904096e+005	  6.9152400e+002	  2.0000000e+000	  8.4709300e+002	  7.1190000e+000	  7.4600000e+000	  6.4800000e+000	  2.9393000e+001	  1.5225000e+001	  1.4168000e+001	  2.9000000e+001	
  6.6967141e+005	  2.5905983e+005	  6.9653200e+002	  2.0000000e+000	  8.3732800e+002	  6.8340000e+000	  8.2900000e+000	  6.9000000e+000	  3.5665000e+001	  1.8678000e+001	  1.6986000e+001	  3.2000000e+001	
  6.6967544e+005	  2.5904909e+005	  6.9400900e+002	  2.0000000e+000	  1.0058480e+003	  7.1860000e+000	  7.2000000e+000	  7.3600000e+000	  3.4434000e+001	  1.5422000e+001	  1.9012000e+001	  3.6000000e+001	
  6.6967026e+005	  2.5904663e+005	  6.9263900e+002	  1.0000000e+000	  6.6954300e+002	  6.6800000e+000	  7.5400000e+000	  6.8200000e+000	  3.4900000e+001	  2.3580000e+001	  1.1320000e+001	  1.2500000e+002	
  6.6968146e+005	  2.5903840e+005	  6.9148500e+002	  2.0000000e+000	  7.6136200e+002	  6.5740000e+000	  8.1700000e+000	  7.1200000e+000	  3.5926000e+001	  2.3958000e+001	  1.1968000e+001	  1.1600000e+002	
  6.6967683e+005	  2.5905501e+005	  6.9625700e+002	  1.0000000e+000	  1.0135330e+003	  7.5550000e+000	  8.6400000e+000	  7.4200000e+000	  3.4777000e+001	  4.3810000e+000	  3.0396000e+001	  9.0000000e+000	
  6.6968204e+005	  2.5904711e+005	  6.9423900e+002	  2.0000000e+000	  8.8039100e+002	  6.9910000e+000	  7.6700000e+000	  6.6800000e+000	  3.4114000e+001	  2.3356000e+001	  1.0758000e+001	  1.8200000e+002	
  6.6967608e+005	  2.5904236e+005	  6.9212500e+002	  2.0000000e+000	  1.0765140e+003	  7.5550000e+000	  7.8500000e+000	  7.5300000e+000	  3.4931000e+001	  2.0927000e+001	  1.4004000e+001	  1.5500000e+002	
  6.6968380e+005	  2.5904167e+005	  6.9216900e+002	  2.0000000e+000	  7.0135200e+002	  6.4640000e+000	  7.6100000e+000	  7.2100000e+000	  3.5982000e+001	  2.5419000e+001	  1.0563000e+001	  1.5900000e+002	
  6.6968156e+005	  2.5905266e+005	  6.9607100e+002	  1.0000000e+000	  9.0464100e+002	  6.9430000e+000	  7.0900000e+000	  8.4800000e+000	  3.3442000e+001	  5.9250000e+000	  2.7517000e+001	  9.0000000e+000	
  6.6966262e+005	  2.5908222e+005	  7.0655900e+002	  2.0000000e+000	  8.1746100e+002	  7.2110000e+000	  7.4300000e+000	  6.8700000e+000	  3.1369000e+001	  1.9007000e+001	  1.2362000e+001	  1.7600000e+002	
  6.6966283e+005	  2.5907563e+005	  7.0275500e+002	  2.0000000e+000	  8.4173400e+002	  6.8500000e+000	  6.5400000e+000	  6.4800000e+000	  3.3673000e+001	  1.6075000e+001	  1.7598000e+001	  1.8000000e+002	
  6.6966295e+005	  2.5906923e+005	  6.9952700e+002	  2.0000000e+000	  8.8020300e+002	  6.8250000e+000	  6.0000000e+000	  6.8200000e+000	  3.4379000e+001	  1.3832000e+001	  2.0547000e+001	  1.8400000e+002	
  6.6966267e+005	  2.5906283e+005	  6.9639600e+002	  2.0000000e+000	  1.1013340e+003	  7.9020000e+000	  7.4600000e+000	  7.6800000e+000	  3.3070000e+001	  8.9690000e+000	  2.4101000e+001	  1.5500000e+002	
  6.6966807e+005	  2.5906570e+005	  6.9838800e+002	  2.0000000e+000	  9.2906100e+002	  6.9110000e+000	  7.8000000e+000	  7.2900000e+000	  3.7569000e+001	  2.1585000e+001	  1.5984000e+001	  1.6000000e+002	
  6.6966874e+005	  2.5907784e+005	  7.0422900e+002	  2.0000000e+000	  1.0144550e+003	  7.6310000e+000	  7.7700000e+000	  8.0700000e+000	  3.3148000e+001	  1.4630000e+001	  1.8518000e+001	  1.0200000e+002	
  6.6966870e+005	  2.5907126e+005	  7.0117100e+002	  2.0000000e+000	  1.0272670e+003	  6.9510000e+000	  7.4500000e+000	  6.6700000e+000	  3.5963000e+001	  1.9231000e+001	  1.6732000e+001	  4.0000000e+001	
  6.6967353e+005	  2.5906842e+005	  6.9980300e+002	  2.0000000e+000	  8.6410700e+002	  6.9640000e+000	  7.4600000e+000	  7.8300000e+000	  3.8739000e+001	  2.3781000e+001	  1.4957000e+001	  8.3000000e+001	
  6.6967106e+005	  2.5906057e+005	  6.9687800e+002	  2.0000000e+000	  1.1607460e+003	  7.4990000e+000	  8.6400000e+000	  8.4100000e+000	  3.6019000e+001	  1.9895000e+001	  1.6124000e+001	  3.2000000e+001	
  6.6968065e+005	  2.5907040e+005	  7.0027600e+002	  2.0000000e+000	  7.3958300e+002	  6.8660000e+000	  8.1600000e+000	  6.5700000e+000	  3.5979000e+001	  2.6817000e+001	  9.1620000e+000	  1.2000000e+001	
  6.6967542e+005	  2.5907515e+005	  7.0153700e+002	  2.0000000e+000	  9.3846500e+002	  7.3580000e+000	  7.6500000e+000	  7.4400000e+000	  3.6923000e+001	  2.2695000e+001	  1.4228000e+001	  1.8400000e+002	
  6.6967439e+005	  2.5908222e+005	  7.0502500e+002	  2.0000000e+000	  7.6535100e+002	  7.2030000e+000	  8.1400000e+000	  6.9800000e+000	  3.4777000e+001	  2.5037000e+001	  9.7400000e+000	  6.5000000e+001	
  6.6968220e+005	  2.5907478e+005	  7.0202200e+002	  2.0000000e+000	  9.0699800e+002	  6.6910000e+000	  7.0500000e+000	  6.7700000e+000	  3.4916000e+001	  1.5119000e+001	  1.9797000e+001	  4.9000000e+001	
  6.6967620e+005	  2.5906326e+005	  6.9861500e+002	  2.0000000e+000	  9.7804000e+002	  7.2120000e+000	  7.7000000e+000	  8.4400000e+000	  3.4983000e+001	  2.0893000e+001	  1.4090000e+001	  6.8000000e+001	
  6.6968090e+005	  2.5908399e+005	  7.0612400e+002	  2.0000000e+000	  7.4345900e+002	  6.4860000e+000	  7.7600000e+000	  6.4700000e+000	  3.4377000e+001	  9.4720000e+000	  2.4904000e+001	  5.4000000e+001	
  6.6968003e+005	  2.5907945e+005	  7.0385800e+002	  2.0000000e+000	  7.0558700e+002	  6.4330000e+000	  7.6200000e+000	  6.2900000e+000	  3.6111000e+001	  2.2903000e+001	  1.3208000e+001	  1.3200000e+002	
  6.6968176e+005	  2.5906511e+005	  6.9937600e+002	  2.0000000e+000	  9.5265300e+002	  7.1810000e+000	  7.6600000e+000	  7.3200000e+000	  3.3082000e+001	  2.1310000e+001	  1.1771000e+001	  9.0000000e+000	
  6.6966290e+005	  2.5909375e+005	  7.1412100e+002	  2.0000000e+000	  8.1746300e+002	  6.8030000e+000	  6.4700000e+000	  6.3300000e+000	  3.1380000e+001	  1.6100000e+001	  1.5280000e+001	  1.6600000e+002	
  6.6966286e+005	  2.5909982e+005	  7.1834500e+002	  2.0000000e+000	  7.5940000e+002	  6.8100000e+000	  6.5200000e+000	  6.5700000e+000	  3.5967000e+001	  2.2188000e+001	  1.3779000e+001	  1.0800000e+002	
  6.6966367e+005	  2.5910618e+005	  7.2258800e+002	  2.0000000e+000	  1.0444630e+003	  7.8850000e+000	  8.0500000e+000	  7.3400000e+000	  3.7813000e+001	  2.2388000e+001	  1.5425000e+001	  1.6500000e+002	
  6.6966391e+005	  2.5908880e+005	  7.1094500e+002	  2.0000000e+000	  7.2767100e+002	  7.0020000e+000	  7.7500000e+000	  6.5900000e+000	  3.2130000e+001	  2.0691000e+001	  1.1439000e+001	  8.0000000e+001	
  6.6966958e+005	  2.5908644e+005	  7.0855800e+002	  2.0000000e+000	  5.8164000e+002	  7.3530000e+000	  7.4300000e+000	  8.2800000e+000	  3.2870000e+001	  2.1577000e+001	  1.1293000e+001	  1.0200000e+002	
  6.6967487e+005	  2.5908930e+005	  7.0899600e+002	  2.0000000e+000	  8.9091400e+002	  6.7910000e+000	  6.7000000e+000	  8.0300000e+000	  3.3779000e+001	  1.5794000e+001	  1.7985000e+001	  1.2000000e+001	
  6.6966973e+005	  2.5909416e+005	  7.1349900e+002	  2.0000000e+000	  1.0543550e+003	  7.7680000e+000	  7.9600000e+000	  8.0100000e+000	  3.2059000e+001	  1.3200000e+001	  1.8858000e+001	  4.3000000e+001	
  6.6966855e+005	  2.5910142e+005	  7.1835100e+002	  2.0000000e+000	  1.0471510e+003	  7.3080000e+000	  7.5100000e+000	  8.4200000e+000	  3.7331000e+001	  1.9401000e+001	  1.7930000e+001	  1.2500000e+002	
  6.6967242e+005	  2.5910576e+005	  7.2013900e+002	  2.0000000e+000	  1.1227940e+003	  7.2220000e+000	  8.0800000e+000	  8.0000000e+000	  3.8277000e+001	  2.6383000e+001	  1.1894000e+001	  6.8000000e+001	
  6.6967749e+005	  2.5910877e+005	  7.2058000e+002	  2.0000000e+000	  9.9030900e+002	  6.7690000e+000	  7.4800000e+000	  6.7100000e+000	  3.8349000e+001	  1.1243000e+001	  2.7106000e+001	  1.5500000e+002	
  6.6967552e+005	  2.5909881e+005	  7.1471000e+002	  2.0000000e+000	  1.1158090e+003	  7.4680000e+000	  7.9700000e+000	  7.5100000e+000	  3.4034000e+001	  2.1512000e+001	  1.2522000e+001	  2.9000000e+001	
  6.6967895e+005	  2.5908605e+005	  7.0695400e+002	  2.0000000e+000	  5.7603700e+002	  5.9930000e+000	  7.0700000e+000	  6.3200000e+000	  3.4539000e+001	  2.0335000e+001	  1.4205000e+001	  1.9500000e+002	
  6.6967894e+005	  2.5910273e+005	  7.1645400e+002	  2.0000000e+000	  8.9106700e+002	  6.8610000e+000	  7.8500000e+000	  6.8900000e+000	  3.7334000e+001	  2.3019000e+001	  1.4315000e+001	  1.0500000e+002	
  6.6967979e+005	  2.5909042e+005	  7.0907300e+002	  2.0000000e+000	  8.0508600e+002	  7.8790000e+000	  8.2300000e+000	  8.4500000e+000	  2.8140000e+001	  1.8735000e+001	  9.4060000e+000	  1.6000000e+002	
  6.6968263e+005	  2.5910693e+005	  7.1865100e+002	  2.0000000e+000	  7.5032600e+002	  6.6160000e+000	  6.4100000e+000	  7.3400000e+000	  3.9660000e+001	  2.7462000e+001	  1.2198000e+001	  1.9500000e+002	
  6.6966283e+005	  2.5911879e+005	  7.3174300e+002	  2.0000000e+000	  1.3408730e+003	  8.7370000e+000	  6.8500000e+000	  9.8000000e+000	  3.6489000e+001	  2.4093000e+001	  1.2396000e+001	  5.7000000e+001	
  6.6966336e+005	  2.5912688e+005	  7.3687600e+002	  2.0000000e+000	  1.2944350e+003	  8.3580000e+000	  7.4600000e+000	  8.6400000e+000	  3.7767000e+001	  2.5876000e+001	  1.1891000e+001	  8.8000000e+001	
  6.6967618e+005	  2.5913029e+005	  7.3615800e+002	  2.0000000e+000	  9.6978900e+002	  7.6830000e+000	  7.7600000e+000	  8.2900000e+000	  3.7652000e+001	  2.8277000e+001	  9.3750000e+000	  1.0300000e+002	
